Country,date,total_cases
Sweden,2021-01-23,529791
Sweden,2021-01-24,553116
Sweden,2021-01-25,553116
Sweden,2021-01-26,553116
Sweden,2021-01-27,553116
Sweden,2021-01-28,553116
Sweden,2021-01-29,553116
Sweden,2021-01-30,553116
Sweden,2021-01-31,573754
Sweden,2021-02-01,573754
Sweden,2021-02-02,573754
Sweden,2021-02-03,573754
Sweden,2021-02-04,573754
Sweden,2021-02-05,573754
Sweden,2021-02-06,573754
Sweden,2021-02-07,593509
Sweden,2021-02-08,593509
Sweden,2021-02-09,593509
Sweden,2021-02-10,593509
Sweden,2021-02-11,593509
Sweden,2021-02-12,593509
Sweden,2021-02-13,593509
Sweden,2021-02-14,614592
Sweden,2021-02-15,614592
Sweden,2021-02-16,614592
Sweden,2021-02-17,614592
Sweden,2021-02-18,614592
Sweden,2021-02-19,614592
Sweden,2021-02-20,614592
Sweden,2021-02-21,637817
Sweden,2021-02-22,637817
Sweden,2021-02-23,637817
Sweden,2021-02-24,637817
Sweden,2021-02-25,637817
Sweden,2021-02-26,637817
Sweden,2021-02-27,637817
Sweden,2021-02-28,664854
Sweden,2021-03-01,664854
Sweden,2021-03-02,664854
Sweden,2021-03-03,664854
Sweden,2021-03-04,664854
Sweden,2021-03-05,664854
Sweden,2021-03-06,664854
Sweden,2021-03-07,692385
Sweden,2021-03-08,692385
Sweden,2021-03-09,692385
Sweden,2021-03-10,692385
Sweden,2021-03-11,692385
Sweden,2021-03-12,692385
Sweden,2021-03-13,692385
Sweden,2021-03-14,721351
Sweden,2021-03-15,721351
Sweden,2021-03-16,721351
Sweden,2021-03-17,721351
Sweden,2021-03-18,721351
Sweden,2021-03-19,721351
Sweden,2021-03-20,721351
Sweden,2021-03-21,753844
Sweden,2021-03-22,753844
Sweden,2021-03-23,753844
Sweden,2021-03-24,753844
Sweden,2021-03-25,753844
Sweden,2021-03-26,753844
Sweden,2021-03-27,753844
Sweden,2021-03-28,791323
Sweden,2021-03-29,791323
Sweden,2021-03-30,791323
Sweden,2021-03-31,791323
Sweden,2021-04-01,791323
Sweden,2021-04-02,791323
Sweden,2021-04-03,791323
Sweden,2021-04-04,830237
Sweden,2021-04-05,830237
Sweden,2021-04-06,830237
Sweden,2021-04-07,830237
Sweden,2021-04-08,830237
Sweden,2021-04-09,830237
Sweden,2021-04-10,830237
Sweden,2021-04-11,870437
Sweden,2021-04-12,870437
Sweden,2021-04-13,870437
Sweden,2021-04-14,870437
Sweden,2021-04-15,870437
Sweden,2021-04-16,870437
Sweden,2021-04-17,870437
Sweden,2021-04-18,911348
Sweden,2021-04-19,911348
Sweden,2021-04-20,911348
Sweden,2021-04-21,911348
Sweden,2021-04-22,911348
Sweden,2021-04-23,911348
Sweden,2021-04-24,911348
Sweden,2021-04-25,948136
Sweden,2021-04-26,948136
Sweden,2021-04-27,948136
Sweden,2021-04-28,948136
Sweden,2021-04-29,948136
Sweden,2021-04-30,948136
Sweden,2021-05-01,948136
Sweden,2021-05-02,983480
Sweden,2021-05-03,983480
Sweden,2021-05-04,983480
Sweden,2021-05-05,983480
Sweden,2021-05-06,983480
Sweden,2021-05-07,983480
Sweden,2021-05-08,983480
Sweden,2021-05-09,1017218
Sweden,2021-05-10,1017218
Sweden,2021-05-11,1017218
Sweden,2021-05-12,1017218
Sweden,2021-05-13,1017218
Sweden,2021-05-14,1017218
Sweden,2021-05-15,1017218
Sweden,2021-05-16,1043383
Sweden,2021-05-17,1043383
Sweden,2021-05-18,1043383
Sweden,2021-05-19,1043383
Sweden,2021-05-20,1043383
Sweden,2021-05-21,1043383
Sweden,2021-05-22,1043383
Sweden,2021-05-23,1062343
Sweden,2021-05-24,1062343
Sweden,2021-05-25,1062343
Sweden,2021-05-26,1062343
Sweden,2021-05-27,1062343
Sweden,2021-05-28,1062343
Sweden,2021-05-29,1062343
Sweden,2021-05-30,1068988
Sweden,2021-05-31,1068988
Sweden,2021-06-01,1068988
Sweden,2021-06-02,1068988
Sweden,2021-06-03,1068988
Sweden,2021-06-04,1068988
Sweden,2021-06-05,1068988
Sweden,2021-06-06,1079809
Sweden,2021-06-07,1079809
Sweden,2021-06-08,1079809
Sweden,2021-06-09,1079809
Sweden,2021-06-10,1079809
Sweden,2021-06-11,1079809
Sweden,2021-06-12,1079809
Sweden,2021-06-13,1084268
Sweden,2021-06-14,1084268
Sweden,2021-06-15,1084268
Sweden,2021-06-16,1084268
Sweden,2021-06-17,1084268
Sweden,2021-06-18,1084268
Sweden,2021-06-19,1084268
Sweden,2021-06-20,1087274
Sweden,2021-06-21,1087274
Sweden,2021-06-22,1087274
Sweden,2021-06-23,1087274
Sweden,2021-06-24,1087274
Sweden,2021-06-25,1087274
Sweden,2021-06-26,1087274
Sweden,2021-06-27,1089250
Sweden,2021-06-28,1089250
Sweden,2021-06-29,1089250
Sweden,2021-06-30,1089250
Sweden,2021-07-01,1089250
Sweden,2021-07-02,1089250
Sweden,2021-07-03,1089250
Sweden,2021-07-04,1091127
Sweden,2021-07-05,1091127
Sweden,2021-07-06,1091127
Sweden,2021-07-07,1091127
Sweden,2021-07-08,1091127
Sweden,2021-07-09,1091127
Sweden,2021-07-10,1091127
Sweden,2021-07-11,1092643
Sweden,2021-07-12,1092643
Sweden,2021-07-13,1092643
Sweden,2021-07-14,1092643
Sweden,2021-07-15,1092643
Sweden,2021-07-16,1092643
Sweden,2021-07-17,1092643
Sweden,2021-07-18,1094520
Sweden,2021-07-19,1094520
Sweden,2021-07-20,1094520
Sweden,2021-07-21,1094520
Sweden,2021-07-22,1094520
Sweden,2021-07-23,1094520
Sweden,2021-07-24,1094520
Sweden,2021-07-25,1097185
Sweden,2021-07-26,1097185
Sweden,2021-07-27,1097185
Sweden,2021-07-28,1097185
Sweden,2021-07-29,1097185
Sweden,2021-07-30,1097185
Sweden,2021-07-31,1097185
Sweden,2021-08-01,1100647
Sweden,2021-08-02,1100647
Sweden,2021-08-03,1100647
Sweden,2021-08-04,1100647
Sweden,2021-08-05,1100647
Sweden,2021-08-06,1100647
Sweden,2021-08-07,1100647
Sweden,2021-08-08,1105256
Sweden,2021-08-09,1105256
Sweden,2021-08-10,1105256
Sweden,2021-08-11,1105256
Sweden,2021-08-12,1105256
Sweden,2021-08-13,1105256
Sweden,2021-08-14,1105256
Sweden,2021-08-15,1111068
Sweden,2021-08-16,1111068
Sweden,2021-08-17,1111068
Sweden,2021-08-18,1111068
Sweden,2021-08-19,1111068
Sweden,2021-08-20,1111068
Sweden,2021-08-21,1111068
Sweden,2021-08-22,1117539
Sweden,2021-08-23,1117539
Sweden,2021-08-24,1117539
Sweden,2021-08-25,1117539
Sweden,2021-08-26,1117539
Sweden,2021-08-27,1117539
Sweden,2021-08-28,1117539
Sweden,2021-08-29,1124225
Sweden,2021-08-30,1124225
Sweden,2021-08-31,1124225
Sweden,2021-09-01,1124225
Sweden,2021-09-02,1124225
Sweden,2021-09-03,1124225
Sweden,2021-09-04,1124225
Sweden,2021-09-05,1131460
Sweden,2021-09-06,1131460
Sweden,2021-09-07,1131460
Sweden,2021-09-08,1131460
Sweden,2021-09-09,1131460
Sweden,2021-09-10,1131460
Sweden,2021-09-11,1131460
Sweden,2021-09-12,1139444
Sweden,2021-09-13,1139444
Sweden,2021-09-14,1139444
Sweden,2021-09-15,1139444
Sweden,2021-09-16,1139444
Sweden,2021-09-17,1139444
Sweden,2021-09-18,1139444
Sweden,2021-09-19,1145712
Sweden,2021-09-20,1145712
Sweden,2021-09-21,1145712
Sweden,2021-09-22,1145712
Sweden,2021-09-23,1145712
Sweden,2021-09-24,1145712
Sweden,2021-09-25,1145712
Sweden,2021-09-26,1150016
Sweden,2021-09-27,1150016
Sweden,2021-09-28,1150016
Sweden,2021-09-29,1150016
Sweden,2021-09-30,1150016
Sweden,2021-10-01,1150016
Sweden,2021-10-02,1150016
Sweden,2021-10-03,1154260
Sweden,2021-10-04,1154260
Sweden,2021-10-05,1154260
Sweden,2021-10-06,1154260
Sweden,2021-10-07,1154260
Sweden,2021-10-08,1154260
Sweden,2021-10-09,1154260
Sweden,2021-10-10,1158392
Sweden,2021-10-11,1158392
Sweden,2021-10-12,1158392
Sweden,2021-10-13,1158392
Sweden,2021-10-14,1158392
Sweden,2021-10-15,1158392
Sweden,2021-10-16,1158392
Sweden,2021-10-17,1162475
Sweden,2021-10-18,1162475
Sweden,2021-10-19,1162475
Sweden,2021-10-20,1162475
Sweden,2021-10-21,1162475
Sweden,2021-10-22,1162475
Sweden,2021-10-23,1162475
Sweden,2021-10-24,1167359
Sweden,2021-10-25,1167359
Sweden,2021-10-26,1167359
Sweden,2021-10-27,1167359
Sweden,2021-10-28,1167359
Sweden,2021-10-29,1167359
Sweden,2021-10-30,1167359
Sweden,2021-10-31,1173292
Sweden,2021-11-01,1173292
Sweden,2021-11-02,1173292
Sweden,2021-11-03,1173292
Sweden,2021-11-04,1173292
Sweden,2021-11-05,1173292
Sweden,2021-11-06,1173292
Sweden,2021-11-07,1178380
Sweden,2021-11-08,1178380
Sweden,2021-11-09,1178380
Sweden,2021-11-10,1178380
Sweden,2021-11-11,1178380
Sweden,2021-11-12,1178380
Sweden,2021-11-13,1178380
Sweden,2021-11-14,1184172
Sweden,2021-11-15,1184172
Sweden,2021-11-16,1184172
Sweden,2021-11-17,1184172
Sweden,2021-11-18,1184172
Sweden,2021-11-19,1184172
Sweden,2021-11-20,1184172
Sweden,2021-11-21,1191103
Sweden,2021-11-22,1191103
Sweden,2021-11-23,1191103
Sweden,2021-11-24,1191103
Sweden,2021-11-25,1191103
Sweden,2021-11-26,1191103
Sweden,2021-11-27,1191103
Sweden,2021-11-28,1202626
Sweden,2021-11-29,1202626
Sweden,2021-11-30,1202626
Sweden,2021-12-01,1202626
Sweden,2021-12-02,1202626
Sweden,2021-12-03,1202626
Sweden,2021-12-04,1202626
Sweden,2021-12-05,1216386
Sweden,2021-12-06,1216386
Sweden,2021-12-07,1216386
Sweden,2021-12-08,1216386
Sweden,2021-12-09,1216386
Sweden,2021-12-10,1216386
Sweden,2021-12-11,1216386
Sweden,2021-12-12,1234498
Sweden,2021-12-13,1234498
Sweden,2021-12-14,1234498
Sweden,2021-12-15,1234498
Sweden,2021-12-16,1234498
Sweden,2021-12-17,1234498
Sweden,2021-12-18,1234498
Sweden,2021-12-19,1258456
Sweden,2021-12-20,1258456
Sweden,2021-12-21,1258456
Sweden,2021-12-22,1258456
Sweden,2021-12-23,1258456
Sweden,2021-12-24,1258456
Sweden,2021-12-25,1258456
Sweden,2021-12-26,1286608
Sweden,2021-12-27,1286608
Sweden,2021-12-28,1286608
Sweden,2021-12-29,1286608
Sweden,2021-12-30,1286608
Sweden,2021-12-31,1286608
Sweden,2022-01-01,1286608
Sweden,2022-01-02,1342051
Sweden,2022-01-03,1342051
Sweden,2022-01-04,1342051
Sweden,2022-01-05,1342051
Sweden,2022-01-06,1342051
Sweden,2022-01-07,1342051
Sweden,2022-01-08,1342051
Sweden,2022-01-09,1456635
Sweden,2022-01-10,1456635
Sweden,2022-01-11,1456635
Sweden,2022-01-12,1456635
Sweden,2022-01-13,1456635
Sweden,2022-01-14,1456635
Sweden,2022-01-15,1456635
Sweden,2022-01-16,1615907
Sweden,2022-01-17,1615907
Sweden,2022-01-18,1615907
Sweden,2022-01-19,1615907
Sweden,2022-01-20,1615907
Sweden,2022-01-21,1615907
Sweden,2022-01-22,1615907
Sweden,2022-01-23,1863380
Sweden,2022-01-24,1863380
Sweden,2022-01-25,1863380
Sweden,2022-01-26,1863380
Sweden,2022-01-27,1863380
Sweden,2022-01-28,1863380
Sweden,2022-01-29,1863380
Sweden,2022-01-30,2144418
Sweden,2022-01-31,2144418
Sweden,2022-02-01,2144418
Sweden,2022-02-02,2144418
Sweden,2022-02-03,2144418
Sweden,2022-02-04,2144418
Sweden,2022-02-05,2144418
Sweden,2022-02-06,2335147
Sweden,2022-02-07,2335147
Sweden,2022-02-08,2335147
Sweden,2022-02-09,2335147
Sweden,2022-02-10,2335147
Sweden,2022-02-11,2335147
Sweden,2022-02-12,2335147
Sweden,2022-02-13,2406409
Sweden,2022-02-14,2406409
Sweden,2022-02-15,2406409
Sweden,2022-02-16,2406409
Sweden,2022-02-17,2406409
Sweden,2022-02-18,2406409
Sweden,2022-02-19,2406409
Sweden,2022-02-20,2428672
Sweden,2022-02-21,2428672
Sweden,2022-02-22,2428672
Sweden,2022-02-23,2428672
Sweden,2022-02-24,2428672
Sweden,2022-02-25,2428672
Sweden,2022-02-26,2428672
Sweden,2022-02-27,2446367
Sweden,2022-02-28,2446367
Sweden,2022-03-01,2446367
Sweden,2022-03-02,2446367
Sweden,2022-03-03,2446367
Sweden,2022-03-04,2446367
Sweden,2022-03-05,2446367
Sweden,2022-03-06,2459870
Sweden,2022-03-07,2459870
Sweden,2022-03-08,2459870
Sweden,2022-03-09,2459870
Sweden,2022-03-10,2459870
Sweden,2022-03-11,2459870
Sweden,2022-03-12,2459870
Sweden,2022-03-13,2469905
Sweden,2022-03-14,2469905
Sweden,2022-03-15,2469905
Sweden,2022-03-16,2469905
Sweden,2022-03-17,2469905
Sweden,2022-03-18,2469905
Sweden,2022-03-19,2469905
Sweden,2022-03-20,2478473
Sweden,2022-03-21,2478473
Sweden,2022-03-22,2478473
Sweden,2022-03-23,2478473
Sweden,2022-03-24,2478473
Sweden,2022-03-25,2478473
Sweden,2022-03-26,2478473
Sweden,2022-03-27,2485611
Sweden,2022-03-28,2485611
Sweden,2022-03-29,2485611
Sweden,2022-03-30,2485611
Sweden,2022-03-31,2485611
Sweden,2022-04-01,2485611
Sweden,2022-04-02,2485611
Sweden,2022-04-03,2490628
Sweden,2022-04-04,2490628
Sweden,2022-04-05,2490628
Sweden,2022-04-06,2490628
Sweden,2022-04-07,2490628
Sweden,2022-04-08,2490628
Sweden,2022-04-09,2490628
Sweden,2022-04-10,2494717
Sweden,2022-04-11,2494717
Sweden,2022-04-12,2494717
Sweden,2022-04-13,2494717
Sweden,2022-04-14,2494717
Sweden,2022-04-15,2494717
Sweden,2022-04-16,2494717
Sweden,2022-04-17,2497864
Sweden,2022-04-18,2497864
Sweden,2022-04-19,2497864
Sweden,2022-04-20,2497864
Sweden,2022-04-21,2497864
Sweden,2022-04-22,2497864
Sweden,2022-04-23,2497864
Sweden,2022-04-24,2500432
Sweden,2022-04-25,2500432
Sweden,2022-04-26,2500432
Sweden,2022-04-27,2500432
Sweden,2022-04-28,2500432
Sweden,2022-04-29,2500432
Sweden,2022-04-30,2500432
Sweden,2022-05-01,2502734
Sweden,2022-05-02,2502734
Sweden,2022-05-03,2502734
Sweden,2022-05-04,2502734
Sweden,2022-05-05,2502734
Sweden,2022-05-06,2502734
Sweden,2022-05-07,2502734
Sweden,2022-05-08,2504706
Sweden,2022-05-09,2504706
Sweden,2022-05-10,2504706
Sweden,2022-05-11,2504706
Sweden,2022-05-12,2504706
Sweden,2022-05-13,2504706
Sweden,2022-05-14,2504706
Sweden,2022-05-15,2506349
Sweden,2022-05-16,2506349
Sweden,2022-05-17,2506349
Sweden,2022-05-18,2506349
Sweden,2022-05-19,2506349
Sweden,2022-05-20,2506349
Sweden,2022-05-21,2506349
Sweden,2022-05-22,2508179
Sweden,2022-05-23,2508179
Sweden,2022-05-24,2508179
Sweden,2022-05-25,2508179
Sweden,2022-05-26,2508179
Sweden,2022-05-27,2508179
Sweden,2022-05-28,2508179
Sweden,2022-05-29,2509503
Sweden,2022-05-30,2509503
Sweden,2022-05-31,2509503
Sweden,2022-06-01,2509503
Sweden,2022-06-02,2509503
Sweden,2022-06-03,2509503
Sweden,2022-06-04,2509503
Sweden,2022-06-05,2510759
Sweden,2022-06-06,2510759
Sweden,2022-06-07,2510759
Sweden,2022-06-08,2510759
Sweden,2022-06-09,2510759
Sweden,2022-06-10,2510759
Sweden,2022-06-11,2510759
Sweden,2022-06-12,2512624
Sweden,2022-06-13,2512624
Sweden,2022-06-14,2512624
Sweden,2022-06-15,2512624
Sweden,2022-06-16,2512624
Sweden,2022-06-17,2512624
Sweden,2022-06-18,2512624
Sweden,2022-06-19,2514727
Sweden,2022-06-20,2514727
Sweden,2022-06-21,2514727
Sweden,2022-06-22,2514727
Sweden,2022-06-23,2514727
Sweden,2022-06-24,2514727
Sweden,2022-06-25,2514727
Sweden,2022-06-26,2517818
Sweden,2022-06-27,2517818
Sweden,2022-06-28,2517818
Sweden,2022-06-29,2517818
Sweden,2022-06-30,2517818
Sweden,2022-07-01,2517818
Sweden,2022-07-02,2517818
Sweden,2022-07-03,2521892
Sweden,2022-07-04,2521892
Sweden,2022-07-05,2521892
Sweden,2022-07-06,2521892
Sweden,2022-07-07,2521892
Sweden,2022-07-08,2521892
Sweden,2022-07-09,2521892
Sweden,2022-07-10,2526063
Sweden,2022-07-11,2526063
Sweden,2022-07-12,2526063
Sweden,2022-07-13,2526063
Sweden,2022-07-14,2526063
Sweden,2022-07-15,2526063
Sweden,2022-07-16,2526063
Sweden,2022-07-17,2531480
Sweden,2022-07-18,2531480
Sweden,2022-07-19,2531480
Sweden,2022-07-20,2531480
Sweden,2022-07-21,2531480
Sweden,2022-07-22,2531480
Sweden,2022-07-23,2531480
Sweden,2022-07-24,2537454
Sweden,2022-07-25,2537454
Sweden,2022-07-26,2537454
Sweden,2022-07-27,2537454
Sweden,2022-07-28,2537454
Sweden,2022-07-29,2537454
Sweden,2022-07-30,2537454
Sweden,2022-07-31,2543163
Sweden,2022-08-01,2543163
Sweden,2022-08-02,2543163
Sweden,2022-08-03,2543163
Sweden,2022-08-04,2543163
Sweden,2022-08-05,2543163
Sweden,2022-08-06,2543163
Sweden,2022-08-07,2549386
Sweden,2022-08-08,2549386
Sweden,2022-08-09,2549386
Sweden,2022-08-10,2549386
Sweden,2022-08-11,2549386
Sweden,2022-08-12,2549386
Sweden,2022-08-13,2549386
Sweden,2022-08-14,2556030
Sweden,2022-08-15,2556030
Sweden,2022-08-16,2556030
Sweden,2022-08-17,2556030
Sweden,2022-08-18,2556030
Sweden,2022-08-19,2556030
Sweden,2022-08-20,2556030
Sweden,2022-08-21,2562670
Sweden,2022-08-22,2562670
Sweden,2022-08-23,2562670
Sweden,2022-08-24,2562670
Sweden,2022-08-25,2562670
Sweden,2022-08-26,2562670
Sweden,2022-08-27,2562670
Sweden,2022-08-28,2567737
Sweden,2022-08-29,2567737
Sweden,2022-08-30,2567737
Sweden,2022-08-31,2567737
Sweden,2022-09-01,2567737
Sweden,2022-09-02,2567737
Sweden,2022-09-03,2567737
Sweden,2022-09-04,2572507
Sweden,2022-09-05,2572507
Sweden,2022-09-06,2572507
Sweden,2022-09-07,2572507
Sweden,2022-09-08,2572507
Sweden,2022-09-09,2572507
Sweden,2022-09-10,2572507
Sweden,2022-09-11,2577584
Sweden,2022-09-12,2577584
Sweden,2022-09-13,2577584
Sweden,2022-09-14,2577584
Sweden,2022-09-15,2577584
Sweden,2022-09-16,2577584
Sweden,2022-09-17,2577584
Sweden,2022-09-18,2582639
Sweden,2022-09-19,2582639
Sweden,2022-09-20,2582639
Sweden,2022-09-21,2582639
Sweden,2022-09-22,2582639
Sweden,2022-09-23,2582639
Sweden,2022-09-24,2582639
Sweden,2022-09-25,2587602
Sweden,2022-09-26,2587602
Sweden,2022-09-27,2587602
Sweden,2022-09-28,2587602
Sweden,2022-09-29,2587602
Sweden,2022-09-30,2587602
Sweden,2022-10-01,2587602
Sweden,2022-10-02,2601181
Sweden,2022-10-03,2601181
Sweden,2022-10-04,2601181
Sweden,2022-10-05,2601181
Sweden,2022-10-06,2601181
Sweden,2022-10-07,2601181
Sweden,2022-10-08,2601181
Sweden,2022-10-09,2605146
Sweden,2022-10-10,2605146
Sweden,2022-10-11,2605146
Sweden,2022-10-12,2605146
Sweden,2022-10-13,2605146
Sweden,2022-10-14,2605146
Sweden,2022-10-15,2605146
Sweden,2022-10-16,2608573
Sweden,2022-10-17,2608573
Sweden,2022-10-18,2608573
Sweden,2022-10-19,2608573
Sweden,2022-10-20,2608573
Sweden,2022-10-21,2608573
Sweden,2022-10-22,2608573
Sweden,2022-10-23,2611870
Sweden,2022-10-24,2611870
Sweden,2022-10-25,2611870
Sweden,2022-10-26,2611870
Sweden,2022-10-27,2611870
Sweden,2022-10-28,2611870
Sweden,2022-10-29,2611870
Sweden,2022-10-30,2615352
Sweden,2022-10-31,2615352
Sweden,2022-11-01,2615352
Sweden,2022-11-02,2615352
Sweden,2022-11-03,2615352
Sweden,2022-11-04,2615352
Sweden,2022-11-05,2615352
Sweden,2022-11-06,2618764
Sweden,2022-11-07,2618764
Sweden,2022-11-08,2618764
Sweden,2022-11-09,2618764
Sweden,2022-11-10,2618764
Sweden,2022-11-11,2618764
Sweden,2022-11-12,2618764
Sweden,2022-11-13,2622523
Sweden,2022-11-14,2622523
Sweden,2022-11-15,2622523
Sweden,2022-11-16,2622523
Sweden,2022-11-17,2622523
Sweden,2022-11-18,2622523
Sweden,2022-11-19,2622523
Sweden,2022-11-20,2626155
Sweden,2022-11-21,2626155
Sweden,2022-11-22,2626155
Sweden,2022-11-23,2626155
Sweden,2022-11-24,2626155
Sweden,2022-11-25,2626155
Sweden,2022-11-26,2626155
Sweden,2022-11-27,2630386
Sweden,2022-11-28,2630386
Sweden,2022-11-29,2630386
Sweden,2022-11-30,2630386
Sweden,2022-12-01,2630386
Sweden,2022-12-02,2630386
Sweden,2022-12-03,2630386
Sweden,2022-12-04,2636948
Sweden,2022-12-05,2636948
Sweden,2022-12-06,2636948
Sweden,2022-12-07,2636948
Sweden,2022-12-08,2636948
Sweden,2022-12-09,2636948
Sweden,2022-12-10,2636948
Sweden,2022-12-11,2646585
Sweden,2022-12-12,2646585
Sweden,2022-12-13,2646585
Sweden,2022-12-14,2646585
Sweden,2022-12-15,2646585
Sweden,2022-12-16,2646585
Sweden,2022-12-17,2646585
Sweden,2022-12-18,2659201
Sweden,2022-12-19,2659201
Sweden,2022-12-20,2659201
Sweden,2022-12-21,2659201
Sweden,2022-12-22,2659201
Sweden,2022-12-23,2659201
Sweden,2022-12-24,2659201
Sweden,2022-12-25,2671881
Sweden,2022-12-26,2671881
Sweden,2022-12-27,2671881
Sweden,2022-12-28,2671881
Sweden,2022-12-29,2671881
Sweden,2022-12-30,2671881
Sweden,2022-12-31,2671881
Sweden,2023-01-01,2681078
Sweden,2023-01-02,2681078
Sweden,2023-01-03,2681078
Sweden,2023-01-04,2681078
Sweden,2023-01-05,2681078
Sweden,2023-01-06,2681078
Sweden,2023-01-07,2681078
Sweden,2023-01-08,2687031
Sweden,2023-01-09,2687031
Sweden,2023-01-10,2687031
Sweden,2023-01-11,2687031
Sweden,2023-01-12,2687031
Sweden,2023-01-13,2687031
Sweden,2023-01-14,2687031
Sweden,2023-01-15,2690846
Sweden,2023-01-16,2690846
Sweden,2023-01-17,2690846
Sweden,2023-01-18,2690846
Sweden,2023-01-19,2690846
Sweden,2023-01-20,2690846
Sweden,2023-01-21,2690846
Sweden,2023-01-22,2692848
Sweden,2023-01-23,2692848
Sweden,2023-01-24,2692848
Sweden,2023-01-25,2692848
Sweden,2023-01-26,2692848
Sweden,2023-01-27,2692848
Sweden,2023-01-28,2692848
Sweden,2023-01-29,2694259
Sweden,2023-01-30,2694259
Sweden,2023-01-31,2694259
Sweden,2023-02-01,2694259
Sweden,2023-02-02,2694259
Sweden,2023-02-03,2694259
Sweden,2023-02-04,2694259
Sweden,2023-02-05,2695598
Sweden,2023-02-06,2695598
Sweden,2023-02-07,2695598
Sweden,2023-02-08,2695598
Sweden,2023-02-09,2695598
Sweden,2023-02-10,2695598
Sweden,2023-02-11,2695598
Sweden,2023-02-12,2696664
Sweden,2023-02-13,2696664
Sweden,2023-02-14,2696664
Sweden,2023-02-15,2696664
Sweden,2023-02-16,2696664
Sweden,2023-02-17,2696664
Sweden,2023-02-18,2696664
Sweden,2023-02-19,2697487
Sweden,2023-02-20,2697487
Sweden,2023-02-21,2697487
Sweden,2023-02-22,2697487
Sweden,2023-02-23,2697487
Sweden,2023-02-24,2697487
Sweden,2023-02-25,2697487
Sweden,2023-02-26,2698129
Sweden,2023-02-27,2698129
Sweden,2023-02-28,2698129
Sweden,2023-03-01,2698129
Sweden,2023-03-02,2698129
Sweden,2023-03-03,2698129
Sweden,2023-03-04,2698129
Sweden,2023-03-05,2698839
Sweden,2023-03-06,2698839
Sweden,2023-03-07,2698839
Sweden,2023-03-08,2698839
Sweden,2023-03-09,2698839
Sweden,2023-03-10,2698839
Sweden,2023-03-11,2698839
Sweden,2023-03-12,2699697
Sweden,2023-03-13,2699697
Sweden,2023-03-14,2699697
Sweden,2023-03-15,2699697
Sweden,2023-03-16,2699697
Sweden,2023-03-17,2699697
Sweden,2023-03-18,2699697
Sweden,2023-03-19,2700575
Sweden,2023-03-20,2700575
Sweden,2023-03-21,2700575
Sweden,2023-03-22,2700575
Sweden,2023-03-23,2700575
Sweden,2023-03-24,2700575
Sweden,2023-03-25,2700575
Sweden,2023-03-26,2700639
Sweden,2023-03-27,2700639
Sweden,2023-03-28,2700639
Sweden,2023-03-29,2700639
Sweden,2023-03-30,2700639
Sweden,2023-03-31,2700639
Sweden,2023-04-01,2700639
Sweden,2023-04-02,2701687
Sweden,2023-04-03,2701687
Sweden,2023-04-04,2701687
Sweden,2023-04-05,2701687
Sweden,2023-04-06,2701687
Sweden,2023-04-07,2701687
Sweden,2023-04-08,2701687
Sweden,2023-04-09,2702703
Sweden,2023-04-10,2702703
Sweden,2023-04-11,2702703
Sweden,2023-04-12,2702703
Sweden,2023-04-13,2702703
Sweden,2023-04-14,2702703
Sweden,2023-04-15,2702703
Sweden,2023-04-16,2703751
Sweden,2023-04-17,2703751
Sweden,2023-04-18,2703751
Sweden,2023-04-19,2703751
Sweden,2023-04-20,2703751
Sweden,2023-04-21,2703751
Sweden,2023-04-22,2703751
Sweden,2023-04-23,2704948
Sweden,2023-04-24,2704948
Sweden,2023-04-25,2704948
Sweden,2023-04-26,2704948
Sweden,2023-04-27,2704948
Sweden,2023-04-28,2704948
Sweden,2023-04-29,2704948
Sweden,2023-04-30,2706119
Sweden,2023-05-01,2706119
Sweden,2023-05-02,2706119
Sweden,2023-05-03,2706119
Sweden,2023-05-04,2706119
Sweden,2023-05-05,2706119
Sweden,2023-05-06,2706119
Sweden,2023-05-07,2707169
Sweden,2023-05-08,2707169
Sweden,2023-05-09,2707169
Sweden,2023-05-10,2707169
Sweden,2023-05-11,2707169
Sweden,2023-05-12,2707169
Sweden,2023-05-13,2707169
Sweden,2023-05-14,2708117
Sweden,2023-05-15,2708117
Sweden,2023-05-16,2708117
Sweden,2023-05-17,2708117
Sweden,2023-05-18,2708117
Sweden,2023-05-19,2708117
Sweden,2023-05-20,2708117
Sweden,2023-05-21,2709039
Sweden,2023-05-22,2709039
Sweden,2023-05-23,2709039
Sweden,2023-05-24,2709039
Sweden,2023-05-25,2709039
Sweden,2023-05-26,2709039
Sweden,2023-05-27,2709039
Sweden,2023-05-28,2709815
Sweden,2023-05-29,2709815
Sweden,2023-05-30,2709815
Sweden,2023-05-31,2709815
Sweden,2023-06-01,2709815
Sweden,2023-06-02,2709815
Sweden,2023-06-03,2709815
Sweden,2023-06-04,2710428
Sweden,2023-06-05,2710428
Sweden,2023-06-06,2710428
Sweden,2023-06-07,2710428
Sweden,2023-06-08,2710428
Sweden,2023-06-09,2710428
Sweden,2023-06-10,2710428
Sweden,2023-06-11,2710946
Sweden,2023-06-12,2710946
Sweden,2023-06-13,2710946
Sweden,2023-06-14,2710946
Sweden,2023-06-15,2710946
Sweden,2023-06-16,2710946
Sweden,2023-06-17,2710946
Sweden,2023-06-18,2711426
Sweden,2023-06-19,2711426
Sweden,2023-06-20,2711426
Sweden,2023-06-21,2711426
Sweden,2023-06-22,2711426
