Country,date,total_deaths
Denmark,2020-01-05,0
Denmark,2020-01-06,0
Denmark,2020-01-07,0
Denmark,2020-01-08,0
Denmark,2020-01-09,0
Denmark,2020-01-10,0
Denmark,2020-01-11,0
Denmark,2020-01-12,0
Denmark,2020-01-13,0
Denmark,2020-01-14,0
Denmark,2020-01-15,0
Denmark,2020-01-16,0
Denmark,2020-01-17,0
Denmark,2020-01-18,0
Denmark,2020-01-19,0
Denmark,2020-01-20,0
Denmark,2020-01-21,0
Denmark,2020-01-22,0
Denmark,2020-01-23,0
Denmark,2020-01-24,0
Denmark,2020-01-25,0
Denmark,2020-01-26,0
Denmark,2020-01-27,0
Denmark,2020-01-28,0
Denmark,2020-01-29,0
Denmark,2020-01-30,0
Denmark,2020-01-31,0
Denmark,2020-02-01,0
Denmark,2020-02-02,0
Denmark,2020-02-03,0
Denmark,2020-02-04,0
Denmark,2020-02-05,0
Denmark,2020-02-06,0
Denmark,2020-02-07,0
Denmark,2020-02-08,0
Denmark,2020-02-09,0
Denmark,2020-02-10,0
Denmark,2020-02-11,0
Denmark,2020-02-12,0
Denmark,2020-02-13,0
Denmark,2020-02-14,0
Denmark,2020-02-15,0
Denmark,2020-02-16,0
Denmark,2020-02-17,0
Denmark,2020-02-18,0
Denmark,2020-02-19,0
Denmark,2020-02-20,0
Denmark,2020-02-21,0
Denmark,2020-02-22,0
Denmark,2020-02-23,0
Denmark,2020-02-24,0
Denmark,2020-02-25,0
Denmark,2020-02-26,0
Denmark,2020-02-27,0
Denmark,2020-02-28,0
Denmark,2020-02-29,0
Denmark,2020-03-01,0
Denmark,2020-03-02,0
Denmark,2020-03-03,0
Denmark,2020-03-04,0
Denmark,2020-03-05,0
Denmark,2020-03-06,0
Denmark,2020-03-07,0
Denmark,2020-03-08,0
Denmark,2020-03-09,0
Denmark,2020-03-10,0
Denmark,2020-03-11,0
Denmark,2020-03-12,0
Denmark,2020-03-13,0
Denmark,2020-03-14,0
Denmark,2020-03-15,2
Denmark,2020-03-16,2
Denmark,2020-03-17,2
Denmark,2020-03-18,2
Denmark,2020-03-19,2
Denmark,2020-03-20,2
Denmark,2020-03-21,2
Denmark,2020-03-22,21
Denmark,2020-03-23,21
Denmark,2020-03-24,21
Denmark,2020-03-25,21
Denmark,2020-03-26,21
Denmark,2020-03-27,21
Denmark,2020-03-28,21
Denmark,2020-03-29,65
Denmark,2020-03-30,65
Denmark,2020-03-31,65
Denmark,2020-04-01,65
Denmark,2020-04-02,65
Denmark,2020-04-03,65
Denmark,2020-04-04,65
Denmark,2020-04-05,161
Denmark,2020-04-06,161
Denmark,2020-04-07,161
Denmark,2020-04-08,161
Denmark,2020-04-09,161
Denmark,2020-04-10,161
Denmark,2020-04-11,161
Denmark,2020-04-12,260
Denmark,2020-04-13,260
Denmark,2020-04-14,260
Denmark,2020-04-15,260
Denmark,2020-04-16,260
Denmark,2020-04-17,260
Denmark,2020-04-18,260
Denmark,2020-04-19,346
Denmark,2020-04-20,346
Denmark,2020-04-21,346
Denmark,2020-04-22,346
Denmark,2020-04-23,346
Denmark,2020-04-24,346
Denmark,2020-04-25,346
Denmark,2020-04-26,418
Denmark,2020-04-27,418
Denmark,2020-04-28,418
Denmark,2020-04-29,418
Denmark,2020-04-30,418
Denmark,2020-05-01,418
Denmark,2020-05-02,418
Denmark,2020-05-03,475
Denmark,2020-05-04,475
Denmark,2020-05-05,475
Denmark,2020-05-06,475
Denmark,2020-05-07,475
Denmark,2020-05-08,475
Denmark,2020-05-09,475
Denmark,2020-05-10,526
Denmark,2020-05-11,526
Denmark,2020-05-12,526
Denmark,2020-05-13,526
Denmark,2020-05-14,526
Denmark,2020-05-15,526
Denmark,2020-05-16,526
Denmark,2020-05-17,549
Denmark,2020-05-18,549
Denmark,2020-05-19,549
Denmark,2020-05-20,549
Denmark,2020-05-21,549
Denmark,2020-05-22,549
Denmark,2020-05-23,549
Denmark,2020-05-24,567
Denmark,2020-05-25,567
Denmark,2020-05-26,567
Denmark,2020-05-27,567
Denmark,2020-05-28,567
Denmark,2020-05-29,567
Denmark,2020-05-30,567
Denmark,2020-05-31,577
Denmark,2020-06-01,577
Denmark,2020-06-02,577
Denmark,2020-06-03,577
Denmark,2020-06-04,577
Denmark,2020-06-05,577
Denmark,2020-06-06,577
Denmark,2020-06-07,593
Denmark,2020-06-08,593
Denmark,2020-06-09,593
Denmark,2020-06-10,593
Denmark,2020-06-11,593
Denmark,2020-06-12,593
Denmark,2020-06-13,593
Denmark,2020-06-14,603
Denmark,2020-06-15,603
Denmark,2020-06-16,603
Denmark,2020-06-17,603
Denmark,2020-06-18,603
Denmark,2020-06-19,603
Denmark,2020-06-20,603
Denmark,2020-06-21,606
Denmark,2020-06-22,606
Denmark,2020-06-23,606
Denmark,2020-06-24,606
Denmark,2020-06-25,606
Denmark,2020-06-26,606
Denmark,2020-06-27,606
Denmark,2020-06-28,610
Denmark,2020-06-29,610
Denmark,2020-06-30,610
Denmark,2020-07-01,610
Denmark,2020-07-02,610
Denmark,2020-07-03,610
Denmark,2020-07-04,610
Denmark,2020-07-05,612
Denmark,2020-07-06,612
Denmark,2020-07-07,612
Denmark,2020-07-08,612
Denmark,2020-07-09,612
Denmark,2020-07-10,612
Denmark,2020-07-11,612
Denmark,2020-07-12,615
Denmark,2020-07-13,615
Denmark,2020-07-14,615
Denmark,2020-07-15,615
Denmark,2020-07-16,615
Denmark,2020-07-17,615
Denmark,2020-07-18,615
Denmark,2020-07-19,617
Denmark,2020-07-20,617
Denmark,2020-07-21,617
Denmark,2020-07-22,617
Denmark,2020-07-23,617
Denmark,2020-07-24,617
Denmark,2020-07-25,617
Denmark,2020-07-26,619
Denmark,2020-07-27,619
Denmark,2020-07-28,619
Denmark,2020-07-29,619
Denmark,2020-07-30,619
Denmark,2020-07-31,619
Denmark,2020-08-01,619
Denmark,2020-08-02,621
Denmark,2020-08-03,621
Denmark,2020-08-04,621
Denmark,2020-08-05,621
Denmark,2020-08-06,621
Denmark,2020-08-07,621
Denmark,2020-08-08,621
Denmark,2020-08-09,623
Denmark,2020-08-10,623
Denmark,2020-08-11,623
Denmark,2020-08-12,623
Denmark,2020-08-13,623
Denmark,2020-08-14,623
Denmark,2020-08-15,623
Denmark,2020-08-16,627
Denmark,2020-08-17,627
Denmark,2020-08-18,627
Denmark,2020-08-19,627
Denmark,2020-08-20,627
Denmark,2020-08-21,627
Denmark,2020-08-22,627
Denmark,2020-08-23,627
Denmark,2020-08-24,627
Denmark,2020-08-25,627
Denmark,2020-08-26,627
Denmark,2020-08-27,627
Denmark,2020-08-28,627
Denmark,2020-08-29,627
Denmark,2020-08-30,630
Denmark,2020-08-31,630
Denmark,2020-09-01,630
Denmark,2020-09-02,630
Denmark,2020-09-03,630
Denmark,2020-09-04,630
Denmark,2020-09-05,630
Denmark,2020-09-06,633
Denmark,2020-09-07,633
Denmark,2020-09-08,633
Denmark,2020-09-09,633
Denmark,2020-09-10,633
Denmark,2020-09-11,633
Denmark,2020-09-12,633
Denmark,2020-09-13,636
Denmark,2020-09-14,636
Denmark,2020-09-15,636
Denmark,2020-09-16,636
Denmark,2020-09-17,636
Denmark,2020-09-18,636
Denmark,2020-09-19,636
Denmark,2020-09-20,641
Denmark,2020-09-21,641
Denmark,2020-09-22,641
Denmark,2020-09-23,641
Denmark,2020-09-24,641
Denmark,2020-09-25,641
Denmark,2020-09-26,641
Denmark,2020-09-27,654
Denmark,2020-09-28,654
Denmark,2020-09-29,654
Denmark,2020-09-30,654
Denmark,2020-10-01,654
Denmark,2020-10-02,654
Denmark,2020-10-03,654
Denmark,2020-10-04,660
Denmark,2020-10-05,660
Denmark,2020-10-06,660
Denmark,2020-10-07,660
Denmark,2020-10-08,660
Denmark,2020-10-09,660
Denmark,2020-10-10,660
Denmark,2020-10-11,673
Denmark,2020-10-12,673
Denmark,2020-10-13,673
Denmark,2020-10-14,673
Denmark,2020-10-15,673
Denmark,2020-10-16,673
Denmark,2020-10-17,673
Denmark,2020-10-18,685
Denmark,2020-10-19,685
Denmark,2020-10-20,685
Denmark,2020-10-21,685
Denmark,2020-10-22,685
Denmark,2020-10-23,685
Denmark,2020-10-24,685
Denmark,2020-10-25,706
Denmark,2020-10-26,706
Denmark,2020-10-27,706
Denmark,2020-10-28,706
Denmark,2020-10-29,706
Denmark,2020-10-30,706
Denmark,2020-10-31,706
Denmark,2020-11-01,727
Denmark,2020-11-02,727
Denmark,2020-11-03,727
Denmark,2020-11-04,727
Denmark,2020-11-05,727
Denmark,2020-11-06,727
Denmark,2020-11-07,727
Denmark,2020-11-08,746
Denmark,2020-11-09,746
Denmark,2020-11-10,746
Denmark,2020-11-11,746
Denmark,2020-11-12,746
Denmark,2020-11-13,746
Denmark,2020-11-14,746
Denmark,2020-11-15,763
Denmark,2020-11-16,763
Denmark,2020-11-17,763
Denmark,2020-11-18,763
Denmark,2020-11-19,763
Denmark,2020-11-20,763
Denmark,2020-11-21,763
Denmark,2020-11-22,787
Denmark,2020-11-23,787
Denmark,2020-11-24,787
Denmark,2020-11-25,787
Denmark,2020-11-26,787
Denmark,2020-11-27,787
Denmark,2020-11-28,787
Denmark,2020-11-29,829
Denmark,2020-11-30,829
Denmark,2020-12-01,829
Denmark,2020-12-02,829
Denmark,2020-12-03,829
Denmark,2020-12-04,829
Denmark,2020-12-05,829
Denmark,2020-12-06,884
Denmark,2020-12-07,884
Denmark,2020-12-08,884
Denmark,2020-12-09,884
Denmark,2020-12-10,884
Denmark,2020-12-11,884
Denmark,2020-12-12,884
Denmark,2020-12-13,941
Denmark,2020-12-14,941
Denmark,2020-12-15,941
Denmark,2020-12-16,941
Denmark,2020-12-17,941
Denmark,2020-12-18,941
Denmark,2020-12-19,941
Denmark,2020-12-20,1025
Denmark,2020-12-21,1025
Denmark,2020-12-22,1025
Denmark,2020-12-23,1025
Denmark,2020-12-24,1025
Denmark,2020-12-25,1025
Denmark,2020-12-26,1025
Denmark,2020-12-27,1159
Denmark,2020-12-28,1159
Denmark,2020-12-29,1159
Denmark,2020-12-30,1159
Denmark,2020-12-31,1159
Denmark,2021-01-01,1159
Denmark,2021-01-02,1159
Denmark,2021-01-03,1345
Denmark,2021-01-04,1345
Denmark,2021-01-05,1345
Denmark,2021-01-06,1345
Denmark,2021-01-07,1345
Denmark,2021-01-08,1345
Denmark,2021-01-09,1345
Denmark,2021-01-10,1542
Denmark,2021-01-11,1542
Denmark,2021-01-12,1542
Denmark,2021-01-13,1542
Denmark,2021-01-14,1542
Denmark,2021-01-15,1542
Denmark,2021-01-16,1542
Denmark,2021-01-17,1747
Denmark,2021-01-18,1747
Denmark,2021-01-19,1747
Denmark,2021-01-20,1747
Denmark,2021-01-21,1747
Denmark,2021-01-22,1747
Denmark,2021-01-23,1747
Denmark,2021-01-24,1969
Denmark,2021-01-25,1969
Denmark,2021-01-26,1969
Denmark,2021-01-27,1969
Denmark,2021-01-28,1969
Denmark,2021-01-29,1969
